date,temp_c,precip_mm,weathercode
2012-03-27,9.45,0.0,3
2012-03-28,9.95,0.0,3
2012-03-29,7.55,1.2,51
2012-03-30,8.2,2.4,51
2012-03-31,4.3,1.3,51
2012-04-01,3.15,0.2,51
2012-04-02,6.8999999999999995,0.0,3
2012-04-03,8.649999999999999,0.8,51
2012-04-04,6.5,1.8,51
2012-04-05,5.5,0.0,3
2012-04-06,5.65,0.4,51
2012-04-07,4.1,3.6,53
2012-04-08,2.05,0.0,3
2012-04-09,6.300000000000001,6.9,53
2012-04-10,10.25,0.9,51
2012-04-11,8.15,1.3,53
2012-04-12,6.550000000000001,3.5,55
2012-04-13,6.3,0.9,51
2012-04-14,6.6499999999999995,2.0,61
2012-04-15,7.15,0.1,51
2012-04-16,5.35,1.0,51
2012-04-17,4.0,0.0,3
2012-04-18,8.6,0.6,51
2012-04-19,9.899999999999999,1.4,53
2012-04-20,8.899999999999999,0.0,3
2012-04-21,8.25,3.6,61
2012-04-22,7.8,1.3,51
2012-04-23,8.600000000000001,1.1,51
2012-04-24,10.25,4.3,53
2012-04-25,9.65,0.4,51
2012-04-26,12.4,3.9,55
2012-04-27,12.9,0.0,3
2012-04-28,18.05,4.8,61
2012-04-29,18.05,0.0,3
2012-04-30,16.05,0.4,51
2012-05-01,15.649999999999999,1.7,53
2012-05-02,18.200000000000003,3.0,61
2012-05-03,15.350000000000001,0.3,51
2012-05-04,14.1,1.2,51
2012-05-05,8.2,3.2,53
2012-05-06,8.25,2.4,51
2012-05-07,9.9,1.1,51
2012-05-08,13.350000000000001,0.0,3
2012-05-09,15.899999999999999,5.5,63
2012-05-10,18.65,2.9,61
2012-05-11,17.35,1.3,51
2012-05-12,9.65,0.2,51
2012-05-13,7.050000000000001,0.0,3
2012-05-14,10.95,0.0,3
2012-05-15,9.6,5.6,53
2012-05-16,8.55,4.2,53
2012-05-17,8.2,0.0,3
2012-05-18,13.3,0.4,51
2012-05-19,15.55,1.2,51
2012-05-20,18.55,1.1,51
2012-05-21,18.8,0.0,3
2012-05-22,21.35,0.0,3
2012-05-23,21.549999999999997,0.8,51
2012-05-24,19.8,0.0,3
2012-05-25,17.45,0.0,3
2012-05-26,17.45,0.0,3
2012-05-27,17.9,0.0,3
2012-05-28,19.65,0.0,2
2012-05-29,16.45,0.0,3
2012-05-30,13.85,0.0,3
2012-05-31,16.25,11.9,61
2012-06-01,12.4,1.9,51
2012-06-02,11.0,0.5,51
2012-06-03,8.5,9.7,61
2012-06-04,10.0,12.6,63
2012-06-05,9.4,0.1,51
2012-06-06,12.2,7.2,61
2012-06-07,16.35,2.5,61
2012-06-08,16.65,0.4,51
2012-06-09,14.35,0.0,3
2012-06-10,14.3,0.0,3
2012-06-11,13.75,0.5,51
2012-06-12,15.05,6.4,63
2012-06-13,12.799999999999999,0.0,3
2012-06-14,13.3,0.5,51
2012-06-15,14.899999999999999,2.4,53
2012-06-16,16.75,6.6,61
2012-06-17,16.1,0.3,51
2012-06-18,17.65,4.1,63
2012-06-19,15.25,0.0,3
2012-06-20,16.8,6.9,61
2012-06-21,17.05,0.3,51
2012-06-22,16.549999999999997,3.5,55
2012-06-23,16.05,0.2,51
2012-06-24,14.85,8.6,63
2012-06-25,13.55,9.2,63
2012-06-26,14.100000000000001,0.8,51
2012-06-27,14.899999999999999,2.5,51
2012-06-28,21.25,0.0,3
2012-06-29,22.85,15.6,63
2012-06-30,19.85,1.4,55
2012-07-01,17.1,0.0,3
2012-07-02,15.05,0.2,51
2012-07-03,18.75,0.1,51
2012-07-04,20.15,0.0,3
2012-07-05,21.8,3.9,61
2012-07-06,21.450000000000003,1.6,53
2012-07-07,18.95,2.1,61
2012-07-08,18.45,7.6,61
2012-07-09,17.9,0.8,51
2012-07-10,18.55,2.8,61
2012-07-11,15.8,5.5,63
2012-07-12,14.3,4.7,61
2012-07-13,14.85,9.8,61
2012-07-14,15.45,9.9,61
2012-07-15,15.55,0.6,51
2012-07-16,14.65,9.0,55
2012-07-17,16.2,10.3,61
2012-07-18,18.049999999999997,6.1,61
2012-07-19,15.25,16.3,63
2012-07-20,14.5,0.0,3
2012-07-21,12.149999999999999,0.2,51
2012-07-22,12.95,0.0,3
2012-07-23,17.1,0.0,3
2012-07-24,19.35,0.0,2
2012-07-25,21.7,0.0,0
2012-07-26,21.5,0.0,1
2012-07-27,23.1,8.8,63
2012-07-28,20.299999999999997,6.8,63
2012-07-29,17.2,2.5,53
2012-07-30,15.399999999999999,3.7,55
2012-07-31,15.55,0.0,3
2012-08-01,20.75,0.0,3
2012-08-02,20.75,1.4,53
2012-08-03,18.45,0.2,51
2012-08-04,18.65,0.1,51
2012-08-05,19.2,1.6,53
2012-08-06,18.85,6.3,63
2012-08-07,17.15,0.6,51
2012-08-08,16.85,0.2,51
2012-08-09,16.45,0.6,51
2012-08-10,14.55,0.2,51
2012-08-11,15.350000000000001,0.0,3
2012-08-12,17.45,0.0,3
2012-08-13,18.6,0.0,3
2012-08-14,20.4,0.0,3
2012-08-15,21.450000000000003,0.0,3
2012-08-16,19.799999999999997,5.1,61
2012-08-17,20.75,0.0,3
2012-08-18,23.65,0.0,3
2012-08-19,26.8,0.0,2
2012-08-20,26.15,0.0,3
2012-08-21,21.2,2.3,53
2012-08-22,19.85,0.0,3
2012-08-23,18.35,0.0,3
2012-08-24,18.9,2.6,55
2012-08-25,18.9,5.4,61
2012-08-26,16.45,5.7,61
2012-08-27,16.35,0.0,3
2012-08-28,19.85,0.0,3
2012-08-29,18.9,0.0,3
2012-08-30,18.1,0.2,51
2012-08-31,15.75,5.2,61
2012-09-01,13.8,0.0,3
2012-09-02,15.4,0.0,3
2012-09-03,16.25,0.2,51
2012-09-04,17.95,0.0,3
2012-09-05,16.35,0.0,3
2012-09-06,13.85,0.0,3
2012-09-07,16.9,0.0,3
2012-09-08,18.8,0.0,3
2012-09-09,20.45,0.0,2
2012-09-10,21.65,0.0,3
2012-09-11,17.5,12.0,63
2012-09-12,12.950000000000001,0.3,51
2012-09-13,11.75,0.1,51
2012-09-14,13.15,2.7,53
2012-09-15,14.15,0.0,3
2012-09-16,15.899999999999999,0.0,3
2012-09-17,16.05,0.0,3
2012-09-18,15.0,0.0,3
2012-09-19,11.15,0.1,51
2012-09-20,10.85,0.0,3
2012-09-21,12.7,0.0,3
2012-09-22,10.85,0.4,51
2012-09-23,9.45,4.4,61
2012-09-24,15.0,13.4,63
2012-09-25,14.05,3.6,53
2012-09-26,13.350000000000001,6.2,55
2012-09-27,13.149999999999999,4.2,63
2012-09-28,12.75,0.0,3
2012-09-29,11.85,0.3,51
2012-09-30,11.4,0.0,2
2012-10-01,12.1,0.0,2
2012-10-02,12.95,1.4,51
2012-10-03,14.649999999999999,6.9,61
2012-10-04,10.850000000000001,26.1,63
2012-10-05,12.649999999999999,8.8,61
2012-10-06,11.6,11.0,63
2012-10-07,9.15,0.0,2
2012-10-08,8.9,0.0,3
2012-10-09,7.35,0.0,3
2012-10-10,7.949999999999999,0.1,51
2012-10-11,7.9,0.0,1
2012-10-12,9.55,9.5,61
2012-10-13,10.2,4.7,61
2012-10-14,8.85,2.0,53
2012-10-15,8.2,2.7,53
2012-10-16,9.0,1.1,53
2012-10-17,10.649999999999999,1.2,55
2012-10-18,16.95,0.0,3
2012-10-19,18.3,0.0,3
2012-10-20,17.0,0.0,3
2012-10-21,17.299999999999997,0.0,2
2012-10-22,14.950000000000001,0.0,1
2012-10-23,12.55,0.0,3
2012-10-24,10.7,0.0,3
2012-10-25,9.45,0.3,51
2012-10-26,5.2,0.0,3
2012-10-27,2.3,0.0,3
2012-10-28,1.2499999999999998,0.0,0
2012-10-29,2.4499999999999997,3.8,71
2012-10-30,6.2,6.4,53
2012-10-31,7.25,0.0,3
2012-11-01,8.75,2.3,53
2012-11-02,7.1000000000000005,2.8,55
2012-11-03,6.65,2.9,53
2012-11-04,7.050000000000001,3.3,61
2012-11-05,5.9,1.5,51
2012-11-06,5.3,2.9,53
2012-11-07,8.3,4.1,53
2012-11-08,8.5,0.4,51
2012-11-09,9.0,0.0,3
2012-11-10,9.45,6.8,55
2012-11-11,8.95,0.0,3
2012-11-12,7.25,0.0,3
2012-11-13,5.8,0.0,3
2012-11-14,5.300000000000001,0.0,3
2012-11-15,1.9,0.0,3
2012-11-16,1.4,0.0,3
2012-11-17,4.6000000000000005,0.0,3
2012-11-18,6.35,2.8,53
2012-11-19,7.1,0.0,3
2012-11-20,6.8,0.0,3
2012-11-21,5.95,0.0,3
2012-11-22,8.05,0.0,3
2012-11-23,7.3,3.9,55
2012-11-24,8.1,3.3,53
2012-11-25,10.05,0.1,51
2012-11-26,6.75,3.5,61
2012-11-27,6.8,0.0,3
2012-11-28,4.3,0.0,3
2012-11-29,2.5,2.1,71
2012-11-30,1.2,0.0,3
2012-12-01,2.2,1.4,73
2012-12-02,1.45,3.8,73
2012-12-03,1.75,2.3,73
2012-12-04,2.8499999999999996,2.3,53
2012-12-05,-0.55,0.4,71
2012-12-06,-0.65,0.0,3
2012-12-07,-0.7500000000000001,0.0,3
2012-12-08,-2.5,0.0,3
2012-12-09,0.04999999999999982,13.3,73
2012-12-10,0.6000000000000001,5.4,71
2012-12-11,-2.8499999999999996,1.5,73
2012-12-12,-0.65,6.6,73
2012-12-13,-2.65,0.0,3
2012-12-14,1.45,5.4,61
2012-12-15,6.55,1.4,53
2012-12-16,5.35,3.0,53
2012-12-17,4.5,2.8,53
2012-12-18,4.7,0.3,51
2012-12-19,4.199999999999999,0.1,51
2012-12-20,3.05,0.0,3
2012-12-21,1.25,6.3,73
2012-12-22,3.5999999999999996,5.8,53
2012-12-23,8.05,27.3,63
2012-12-24,9.85,3.3,53
2012-12-25,9.75,5.1,53
2012-12-26,6.35,2.5,51
2012-12-27,5.4,5.8,61
2012-12-28,1.35,0.0,3
2012-12-29,8.55,0.0,3
2012-12-30,7.65,1.7,51
2012-12-31,8.0,0.0,3
2013-01-01,5.75,8.1,53
2013-01-02,4.15,0.3,51
2013-01-03,7.300000000000001,3.6,53
2013-01-04,8.5,0.7,51
2013-01-05,7.05,0.3,51
2013-01-06,7.199999999999999,0.0,3
2013-01-07,6.1,0.0,3
2013-01-08,6.15,0.8,51
2013-01-09,5.75,7.6,61
2013-01-10,2.4,5.1,71
2013-01-11,-1.35,0.2,71
2013-01-12,-3.0,0.0,3
2013-01-13,-2.4499999999999997,0.1,71
2013-01-14,-2.75,1.5,71
2013-01-15,-3.5999999999999996,2.1,73
2013-01-16,-3.35,1.2,73
2013-01-17,-3.2,0.0,71
2013-01-18,-2.9,0.0,3
2013-01-19,-5.6,0.0,3
2013-01-20,-5.550000000000001,2.0,73
2013-01-21,-4.45,8.1,73
2013-01-22,-6.949999999999999,0.0,3
2013-01-23,-7.199999999999999,0.0,3
2013-01-24,-4.8999999999999995,0.0,71
2013-01-25,-7.3500000000000005,0.0,3
2013-01-26,-4.3,0.5,71
2013-01-27,0.8,4.5,73
2013-01-28,2.5,0.1,51
2013-01-29,6.4,8.9,71
2013-01-30,8.75,11.4,63
2013-01-31,5.7,5.0,55
2013-02-01,3.8499999999999996,7.6,73
2013-02-02,2.25,2.2,73
2013-02-03,2.0500000000000003,5.7,73
2013-02-04,5.55,7.4,55
2013-02-05,1.25,4.8,73
2013-02-06,0.7,1.7,73
2013-02-07,0.15000000000000013,1.2,73
2013-02-08,-1.05,0.2,71
2013-02-09,-1.1,0.0,3
2013-02-10,-1.5499999999999998,0.0,3
2013-02-11,-1.6,0.0,3
2013-02-12,-1.05,0.0,3
2013-02-13,-1.45,0.0,3
2013-02-14,-0.5499999999999998,0.6,73
2013-02-15,1.0,2.1,73
2013-02-16,2.75,0.5,71
2013-02-17,2.35,0.0,3
2013-02-18,1.5499999999999998,0.0,3
2013-02-19,0.5000000000000001,4.8,73
2013-02-20,-1.45,0.3,71
2013-02-21,-1.9500000000000002,0.3,71
2013-02-22,-3.25,0.0,71
2013-02-23,-3.2,1.7,73
2013-02-24,0.050000000000000044,3.4,73
2013-02-25,1.15,2.4,73
2013-02-26,2.0,0.0,3
2013-02-27,0.6499999999999999,0.0,3
2013-02-28,1.2999999999999998,0.0,3
2013-03-01,1.55,0.0,3
2013-03-02,1.25,0.0,3
2013-03-03,2.8000000000000003,0.2,71
2013-03-04,3.4,0.0,2
2013-03-05,6.6499999999999995,0.0,2
2013-03-06,6.5,0.0,3
2013-03-07,5.85,1.4,51
2013-03-08,4.95,3.1,53
2013-03-09,3.35,9.9,55
2013-03-10,0.9500000000000002,10.1,73
2013-03-11,-2.75,0.5,71
2013-03-12,-3.8,1.2,71
2013-03-13,-3.1500000000000004,0.0,3
2013-03-14,-2.55,0.9,71
2013-03-15,-1.15,0.0,71
2013-03-16,2.5,0.0,71
2013-03-17,2.4499999999999997,5.3,73
2013-03-18,4.35,0.7,71
2013-03-19,0.9999999999999999,0.0,3
2013-03-20,1.0999999999999999,5.5,73
2013-03-21,0.25,1.3,73
2013-03-22,-1.6,0.0,3
2013-03-23,-3.7,0.0,3
2013-03-24,-3.7,0.0,3
2013-03-25,-2.25,0.0,3
2013-03-26,-0.8999999999999999,0.0,2
2013-03-27,-0.24999999999999978,0.0,3
2013-03-28,-0.5499999999999998,0.2,71
2013-03-29,0.1499999999999999,4.7,73
2013-03-30,0.6000000000000001,0.1,71
2013-03-31,-0.4500000000000002,0.8,71
2013-04-01,0.04999999999999982,0.0,3
2013-04-02,1.1500000000000001,0.0,2
2013-04-03,1.3,0.0,3
2013-04-04,1.9999999999999998,0.0,3
2013-04-05,2.2,0.0,3
2013-04-06,3.25,0.0,71
2013-04-07,2.95,0.0,3
2013-04-08,2.9,0.0,3
2013-04-09,5.8500000000000005,1.4,71
2013-04-10,7.0,4.3,61
2013-04-11,9.05,6.7,61
2013-04-12,9.7,2.5,55
2013-04-13,9.55,1.6,51
2013-04-14,12.899999999999999,0.0,3
2013-04-15,16.45,2.5,53
2013-04-16,12.75,0.8,51
2013-04-17,14.5,0.0,3
2013-04-18,13.25,0.0,3
2013-04-19,9.35,0.3,51
2013-04-20,6.3,0.0,3
2013-04-21,8.75,0.0,3
2013-04-22,10.9,0.0,3
2013-04-23,9.7,0.1,51
2013-04-24,12.55,0.0,3
2013-04-25,14.549999999999999,0.0,3
2013-04-26,11.95,13.2,63
2013-04-27,6.6499999999999995,2.7,51
2013-04-28,5.85,0.0,3
2013-04-29,8.8,0.0,3
2013-04-30,7.55,0.0,3
2013-05-01,10.55,0.0,3
2013-05-02,10.7,0.0,3
2013-05-03,13.0,0.1,51
2013-05-04,14.05,0.0,2
2013-05-05,12.549999999999999,0.0,3
2013-05-06,14.5,0.0,2
2013-05-07,13.0,7.8,61
2013-05-08,15.8,0.0,3
2013-05-09,15.6,6.0,63
2013-05-10,13.3,0.0,3
2013-05-11,12.55,3.1,61
2013-05-12,10.15,4.1,53
2013-05-13,9.95,2.8,53
2013-05-14,10.45,0.8,51
2013-05-15,15.6,6.4,61
2013-05-16,14.1,2.6,53
2013-05-17,13.6,9.2,61
2013-05-18,10.45,12.0,55
2013-05-19,11.75,0.0,3
2013-05-20,12.100000000000001,3.7,53
2013-05-21,12.8,5.8,61
2013-05-22,8.75,12.1,61
2013-05-23,6.8,4.1,53
2013-05-24,7.5,0.7,51
2013-05-25,9.2,4.6,55
2013-05-26,9.45,22.3,61
2013-05-27,10.9,11.9,61
2013-05-28,12.549999999999999,0.0,3
2013-05-29,11.85,6.9,55
2013-05-30,12.25,0.5,51
2013-05-31,16.75,4.5,61
2013-06-01,12.5,0.4,51
2013-06-02,11.5,0.0,3
2013-06-03,11.3,0.0,3
2013-06-04,12.6,0.0,3
2013-06-05,15.1,0.2,51
2013-06-06,15.65,0.0,1
2013-06-07,16.6,0.0,3
2013-06-08,16.85,0.0,3
2013-06-09,13.95,0.3,51
2013-06-10,13.649999999999999,0.0,3
2013-06-11,14.2,0.0,3
2013-06-12,16.1,0.5,51
2013-06-13,17.85,12.6,61
2013-06-14,14.65,0.3,51
2013-06-15,14.8,1.1,53
2013-06-16,15.6,0.0,3
2013-06-17,17.8,0.0,3
2013-06-18,22.15,1.4,53
2013-06-19,26.45,0.7,53
2013-06-20,23.6,5.0,63
2013-06-21,18.55,8.9,63
2013-06-22,18.25,2.0,51
2013-06-23,16.2,2.8,53
2013-06-24,15.2,2.7,53
2013-06-25,13.65,0.0,3
2013-06-26,12.3,1.0,51
2013-06-27,12.3,1.9,51
2013-06-28,11.25,3.5,53
2013-06-29,13.25,5.3,53
2013-06-30,13.25,0.0,3
2013-07-01,17.9,0.2,51
2013-07-02,16.55,0.4,51
2013-07-03,18.95,6.3,61
2013-07-04,18.700000000000003,0.1,51
2013-07-05,19.35,0.5,51
2013-07-06,17.35,0.0,1
2013-07-07,17.75,0.0,1
2013-07-08,18.8,0.0,1
2013-07-09,19.0,0.0,1
2013-07-10,15.55,0.0,3
2013-07-11,16.0,0.6,51
2013-07-12,14.15,0.0,3
2013-07-13,15.7,0.2,51
2013-07-14,15.1,0.1,51
2013-07-15,16.7,0.0,3
2013-07-16,17.95,0.0,3
2013-07-17,19.65,0.0,3
2013-07-18,20.85,0.0,3
2013-07-19,18.95,0.0,3
2013-07-20,19.8,0.0,3
2013-07-21,21.0,0.0,0
2013-07-22,23.05,0.0,3
2013-07-23,24.25,1.3,53
2013-07-24,22.85,14.0,63
2013-07-25,22.0,0.0,3
2013-07-26,22.700000000000003,2.6,55
2013-07-27,23.799999999999997,0.0,3
2013-07-28,22.1,2.2,53
2013-07-29,20.299999999999997,0.4,51
2013-07-30,19.0,1.1,53
2013-07-31,19.1,2.1,53
2013-08-01,23.05,0.0,3
2013-08-02,26.35,0.0,0
2013-08-03,23.25,0.8,53
2013-08-04,21.35,0.0,3
2013-08-05,23.25,0.0,3
2013-08-06,22.4,0.0,3
2013-08-07,20.6,6.2,63
2013-08-08,18.25,0.8,51
2013-08-09,16.5,0.2,51
2013-08-10,17.85,0.2,51
2013-08-11,16.9,0.8,51
2013-08-12,17.0,1.5,51
2013-08-13,15.8,4.1,61
2013-08-14,15.15,0.4,51
2013-08-15,16.05,0.3,51
2013-08-16,21.049999999999997,0.0,3
2013-08-17,19.4,2.0,53
2013-08-18,18.75,10.4,61
2013-08-19,17.15,25.5,63
2013-08-20,15.45,0.2,51
2013-08-21,16.0,0.0,3
2013-08-22,17.45,0.0,3
2013-08-23,18.6,0.1,51
2013-08-24,19.35,0.0,3
2013-08-25,19.6,0.2,51
2013-08-26,17.7,0.0,3
2013-08-27,16.35,0.0,3
2013-08-28,17.95,0.0,3
2013-08-29,17.05,0.0,3
2013-08-30,17.05,0.0,3
2013-08-31,16.65,1.9,53
2013-09-01,14.55,0.2,51
2013-09-02,15.7,0.6,51
2013-09-03,17.95,0.0,3
2013-09-04,19.4,0.1,51
2013-09-05,21.65,0.0,0
2013-09-06,23.35,0.5,53
2013-09-07,20.35,2.1,51
2013-09-08,15.950000000000001,2.7,55
2013-09-09,14.45,3.0,53
2013-09-10,11.75,20.2,61
2013-09-11,12.4,10.4,61
2013-09-12,13.45,1.6,51
2013-09-13,15.399999999999999,0.2,51
2013-09-14,15.299999999999999,2.8,53
2013-09-15,13.55,0.8,53
2013-09-16,11.45,3.5,53
2013-09-17,10.45,1.9,53
2013-09-18,11.25,4.5,55
2013-09-19,11.1,0.7,51
2013-09-20,13.65,2.3,53
2013-09-21,13.0,0.1,51
2013-09-22,14.85,0.1,51
2013-09-23,15.850000000000001,0.1,51
2013-09-24,14.5,0.3,51
2013-09-25,15.4,0.0,3
2013-09-26,12.5,0.4,51
2013-09-27,10.8,0.0,2
2013-09-28,9.75,0.0,1
2013-09-29,11.35,0.0,2
2013-09-30,10.100000000000001,0.0,2
2013-10-01,9.3,0.0,0
2013-10-02,9.8,0.0,2
2013-10-03,10.2,0.0,3
2013-10-04,14.0,3.4,61
2013-10-05,14.5,7.0,61
2013-10-06,13.55,1.1,51
2013-10-07,12.9,0.0,3
2013-10-08,14.3,0.0,3
2013-10-09,13.25,1.8,53
2013-10-10,8.2,7.3,61
2013-10-11,7.45,22.3,63
2013-10-12,7.85,5.8,61
2013-10-13,8.5,0.0,3
2013-10-14,10.45,0.6,53
2013-10-15,9.6,8.8,61
2013-10-16,9.65,0.6,51
2013-10-17,12.3,2.2,51
2013-10-18,10.55,0.5,51
2013-10-19,12.25,0.4,51
2013-10-20,15.299999999999999,0.6,53
2013-10-21,14.5,0.8,53
2013-10-22,17.5,0.0,3
2013-10-23,16.549999999999997,4.2,55
2013-10-24,11.899999999999999,0.0,3
2013-10-25,12.399999999999999,5.3,63
2013-10-26,16.9,5.1,61
2013-10-27,14.7,2.9,61
2013-10-28,14.45,8.0,61
2013-10-29,10.5,0.4,51
2013-10-30,8.9,0.0,3
2013-10-31,8.6,0.0,3
2013-11-01,10.25,0.4,51
2013-11-02,10.05,8.6,61
2013-11-03,9.3,3.3,53
2013-11-04,9.05,12.0,61
2013-11-05,6.8500000000000005,4.5,55
2013-11-06,7.25,6.2,55
2013-11-07,11.05,8.0,53
2013-11-08,9.35,8.8,61
2013-11-09,8.65,4.3,55
2013-11-10,5.95,3.7,53
2013-11-11,5.75,0.0,3
2013-11-12,5.9,1.5,51
2013-11-13,6.6,0.0,3
2013-11-14,4.9,0.0,3
2013-11-15,5.4,0.0,3
2013-11-16,3.75,0.0,3
2013-11-17,4.85,0.0,3
2013-11-18,5.2,0.2,51
2013-11-19,4.75,0.9,51
2013-11-20,3.5,0.1,51
2013-11-21,1.8,0.3,71
2013-11-22,2.5,0.6,71
2013-11-23,4.75,0.5,51
2013-11-24,2.4000000000000004,0.1,51
2013-11-25,0.09999999999999987,0.8,71
2013-11-26,-0.7999999999999998,0.0,3
2013-11-27,1.2999999999999998,0.1,51
2013-11-28,5.95,0.8,51
2013-11-29,4.55,4.8,55
2013-11-30,4.25,1.1,51
2013-12-01,5.0,0.0,3
2013-12-02,3.2,0.0,3
2013-12-03,1.9500000000000002,0.0,3
2013-12-04,2.25,2.2,71
2013-12-05,3.0,8.6,71
2013-12-06,1.5,0.9,71
2013-12-07,1.9,1.6,53
2013-12-08,5.8,0.5,51
2013-12-09,7.55,2.4,53
2013-12-10,6.05,0.0,3
2013-12-11,3.0500000000000003,0.0,3
2013-12-12,4.3,0.0,2
2013-12-13,2.2,0.0,2
2013-12-14,2.85,0.3,51
2013-12-15,4.95,1.1,53
2013-12-16,8.1,0.0,3
2013-12-17,6.449999999999999,0.0,3
2013-12-18,6.1,0.0,3
2013-12-19,6.25,5.0,55
2013-12-20,3.8,0.0,3
2013-12-21,5.25,0.0,3
2013-12-22,7.8,5.0,61
2013-12-23,7.35,0.3,51
2013-12-24,11.55,3.2,53
2013-12-25,7.1000000000000005,8.1,61
2013-12-26,4.0,1.2,51
2013-12-27,6.5,0.1,51
2013-12-28,7.85,9.9,61
2013-12-29,4.55,2.7,53
2013-12-30,2.6999999999999997,0.0,3
2013-12-31,4.45,0.0,3
2014-01-01,5.25,0.8,51
2014-01-02,7.65,2.6,53
2014-01-03,7.25,2.7,55
2014-01-04,6.949999999999999,1.5,53
2014-01-05,5.3,2.0,53
2014-01-06,7.35,6.2,55
2014-01-07,9.7,2.7,55
2014-01-08,8.55,2.2,53
2014-01-09,8.8,5.6,55
2014-01-10,5.6,0.4,51
2014-01-11,5.0,2.0,53
2014-01-12,2.0,0.0,3
2014-01-13,4.3,0.0,3
2014-01-14,4.65,0.0,3
2014-01-15,4.4,1.4,53
2014-01-16,5.85,4.7,53
2014-01-17,6.449999999999999,0.0,3
2014-01-18,5.45,0.0,3
2014-01-19,4.6,0.0,3
2014-01-20,1.25,0.0,3
2014-01-21,-0.04999999999999999,2.3,73
2014-01-22,1.1500000000000001,0.0,71
2014-01-23,1.75,1.5,71
2014-01-24,-0.95,1.9,71
2014-01-25,-2.0,0.4,73
2014-01-26,-1.2,8.0,75
2014-01-27,2.15,4.5,75
2014-01-28,2.0,0.8,73
2014-01-29,-1.6,0.0,3
2014-01-30,-1.25,0.0,3
2014-01-31,-0.9499999999999997,0.0,3
2014-02-01,3.45,4.0,53
2014-02-02,4.45,0.0,3
2014-02-03,2.2,0.0,3
2014-02-04,4.5,0.1,51
2014-02-05,4.05,0.0,3
2014-02-06,6.65,3.6,61
2014-02-07,8.2,2.9,53
2014-02-08,5.75,3.3,53
2014-02-09,5.85,0.1,51
2014-02-10,4.0,0.9,51
2014-02-11,4.45,1.6,51
2014-02-12,5.05,1.6,51
2014-02-13,5.35,9.4,61
2014-02-14,4.3,2.1,71
2014-02-15,8.75,0.7,53
2014-02-16,5.8,0.7,51
2014-02-17,5.199999999999999,0.3,51
2014-02-18,6.15,0.0,3
2014-02-19,6.35,2.7,53
2014-02-20,7.05,0.7,51
2014-02-21,6.6,4.1,55
2014-02-22,4.95,0.3,51
2014-02-23,5.050000000000001,0.0,3
2014-02-24,7.3999999999999995,0.0,3
2014-02-25,8.5,0.0,3
2014-02-26,7.05,1.0,51
2014-02-27,5.300000000000001,0.7,51
2014-02-28,5.65,1.4,51
2014-03-01,5.4,2.5,53
2014-03-02,4.2,0.0,3
2014-03-03,6.199999999999999,0.0,3
2014-03-04,4.8999999999999995,0.0,3
2014-03-05,6.55,0.3,51
2014-03-06,5.9,0.0,3
2014-03-07,7.550000000000001,0.0,3
2014-03-08,8.15,0.0,3
2014-03-09,12.350000000000001,0.0,3
2014-03-10,11.549999999999999,0.0,0
2014-03-11,7.8,0.0,3
2014-03-12,8.0,0.0,0
2014-03-13,8.0,0.0,0
2014-03-14,7.6000000000000005,0.0,3
2014-03-15,7.85,2.6,51
2014-03-16,9.1,2.2,53
2014-03-17,9.0,0.2,51
2014-03-18,8.55,2.0,53
2014-03-19,10.45,2.1,51
2014-03-20,12.55,0.0,3
2014-03-21,10.2,1.8,53
2014-03-22,8.0,3.3,61
2014-03-23,5.6,1.1,51
2014-03-24,4.45,2.8,53
2014-03-25,3.5000000000000004,0.3,51
2014-03-26,4.55,0.3,51
2014-03-27,7.75,0.0,3
2014-03-28,8.8,0.0,3
2014-03-29,11.1,0.0,3
2014-03-30,11.850000000000001,0.0,3
2014-03-31,10.899999999999999,0.0,3
2014-04-01,13.0,0.8,53
2014-04-02,13.4,0.0,3
2014-04-03,13.45,0.9,53
2014-04-04,14.2,0.4,51
2014-04-05,11.9,0.2,51
2014-04-06,13.200000000000001,0.0,3
2014-04-07,15.899999999999999,0.8,51
2014-04-08,11.1,2.4,53
2014-04-09,8.1,4.6,53
2014-04-10,10.600000000000001,0.5,51
2014-04-11,9.4,1.7,51
2014-04-12,8.8,0.0,3
2014-04-13,9.85,0.4,51
2014-04-14,7.3999999999999995,7.7,61
2014-04-15,6.65,0.8,51
2014-04-16,6.45,0.0,3
2014-04-17,9.55,0.3,51
2014-04-18,8.15,5.8,55
2014-04-19,9.75,0.3,51
2014-04-20,13.65,0.0,2
2014-04-21,13.45,4.3,55
2014-04-22,12.5,2.1,61
2014-04-23,13.15,0.3,51
2014-04-24,14.55,0.4,51
2014-04-25,15.55,0.0,3
2014-04-26,14.7,11.1,63
2014-04-27,12.45,14.3,61
2014-04-28,14.45,2.2,53
2014-04-29,14.65,4.2,61
2014-04-30,14.600000000000001,5.8,61
2014-05-01,13.2,8.5,55
2014-05-02,9.0,0.0,3
2014-05-03,8.45,0.0,3
2014-05-04,5.6499999999999995,0.0,3
2014-05-05,9.4,0.0,3
2014-05-06,14.15,5.6,61
2014-05-07,12.600000000000001,4.2,55
2014-05-08,11.65,8.1,61
2014-05-09,12.3,11.4,61
2014-05-10,10.45,5.7,55
2014-05-11,11.05,8.0,61
2014-05-12,10.8,6.1,61
2014-05-13,10.3,4.7,55
2014-05-14,9.25,4.4,61
2014-05-15,10.2,0.7,51
2014-05-16,11.05,0.0,3
